yyyy;mm;dd;1;2;3;4;5;6;zz
1975;10;11;1;6;8;10;43;45;19
1975;10;4;7;15;18;35;41;44;6
1975;9;27;16;17;26;31;33;40;10
1975;9;20;4;12;14;30;32;44;1
1975;9;13;2;5;18;19;35;42;13
1975;9;6;7;13;16;32;40;46;45
1975;8;30;8;12;27;32;38;39;49
1975;8;23;3;7;27;31;32;43;21
1975;8;16;2;3;17;32;45;46;5
1975;8;9;9;15;25;33;38;49;3
1975;8;2;17;19;28;36;48;49;35
1975;7;26;3;28;36;39;40;48;6
1975;7;19;2;4;13;26;47;49;28
1975;7;12;9;15;17;26;29;42;39
1975;7;5;3;9;25;29;30;38;32
1975;6;28;1;3;9;11;13;44;47
1975;6;21;19;25;26;31;35;38;46
1975;6;14;7;12;24;30;31;39;20
1975;6;7;18;22;31;33;35;45;16
1975;5;31;10;12;31;38;43;49;18
1975;5;24;12;17;25;28;30;43;48
1975;5;17;9;10;11;27;35;46;15
1975;5;10;7;14;23;27;33;36;45
1975;5;3;6;23;25;31;34;40;35
1975;4;26;7;18;27;33;35;37;9
1975;4;19;1;4;19;33;38;39;36
1975;4;12;10;12;19;35;40;45;16
1975;4;5;5;10;13;16;22;31;38
1975;3;29;4;7;9;16;26;29;2
1975;3;22;11;12;15;24;47;49;16
1975;3;15;7;18;21;23;32;42;27
1975;3;8;2;8;20;23;41;49;34
1975;3;1;3;12;19;32;38;49;21
1975;2;22;1;4;14;20;33;38;23
1975;2;15;4;18;28;34;40;49;10
1975;2;8;7;25;27;30;37;47;20
1975;2;1;18;20;26;33;36;47;28
1975;1;25;1;6;23;32;42;48;3
1975;1;18;1;4;14;27;30;33;7
1975;1;11;1;13;37;38;42;43;35
1975;1;4;3;24;28;40;41;45;7
1974;12;28;6;7;22;23;42;46;40
1974;12;21;9;10;17;20;22;47;6
1974;12;14;6;9;14;42;45;48;24
1974;12;7;10;14;22;27;32;49;16
1974;11;30;8;19;22;29;32;40;4
1974;11;23;12;27;28;32;41;42;15
1974;11;16;22;28;29;43;46;48;36
1974;11;9;2;27;29;32;45;47;35
1974;11;2;6;9;35;38;39;45;28
1974;10;26;12;20;31;42;46;48;1
1974;10;19;13;15;21;22;31;33;30
1974;10;12;1;5;22;24;27;28;16
1974;10;5;3;16;24;35;44;49;34
1974;9;28;3;4;6;16;23;46;15
1974;9;21;12;17;31;36;37;39;3
1974;9;14;3;13;24;26;32;37;28
1974;9;7;3;8;15;22;23;27;16
1974;8;31;11;14;17;30;31;44;4
1974;8;24;6;12;21;36;45;47;28
1974;8;17;27;30;31;36;38;47;48
1974;8;10;4;7;10;12;19;42;20
1974;8;3;2;12;16;21;29;45;15
1974;7;27;19;20;27;29;31;39;48
1974;7;20;1;2;26;27;33;41;11
1974;7;13;2;7;22;25;26;35;33
1974;7;6;1;2;5;21;36;40;49
1974;6;29;13;28;30;37;43;49;1
1974;6;22;5;8;20;30;33;49;25
1974;6;15;3;4;16;20;24;39;49
1974;6;8;16;21;22;25;27;36;38
1974;6;1;6;16;38;41;44;48;49
1974;5;25;10;11;28;29;35;48;37
1974;5;18;20;36;37;41;43;48;21
1974;5;11;6;15;19;26;44;45;30
1974;5;4;3;6;12;26;33;45;29
1974;4;27;24;26;27;31;38;45;42
1974;4;20;23;30;41;42;45;47;1
1974;4;13;1;7;32;39;47;49;38
1974;4;6;4;21;22;24;29;48;45
1974;3;30;4;7;20;24;37;47;44
1974;3;23;12;13;17;18;32;45;15
1974;3;16;5;7;8;26;31;40;44
1974;3;9;20;30;32;38;39;40;42
1974;3;2;2;3;8;17;22;49;13
1974;2;23;3;7;8;15;20;41;32
1974;2;16;2;3;25;26;33;46;31
1974;2;9;10;14;17;19;31;32;26
1974;2;2;1;12;20;30;38;39;34
1974;1;26;7;12;14;26;35;44;11
1974;1;19;4;15;21;29;41;44;24
1974;1;12;13;15;22;28;37;48;18
1974;1;5;8;17;22;31;37;38;47
1973;12;29;2;20;21;24;25;32;12
1973;12;22;1;11;24;25;31;45;38
1973;12;15;4;31;32;33;36;39;46
1973;12;8;3;16;21;32;34;39;5
1973;12;1;5;20;30;33;37;43;31
1973;11;24;1;24;25;39;40;42;33
1973;11;17;2;7;11;39;41;48;46
1973;11;10;3;17;19;31;33;49;38
1973;11;3;11;17;20;27;34;45;46
1973;10;27;9;15;20;21;33;40;14
1973;10;20;8;15;25;31;32;33;28
1973;10;13;6;19;34;37;39;46;42
1973;10;6;1;23;24;31;36;48;18
1973;9;29;7;29;34;35;41;45;43
1973;9;22;2;9;18;20;24;40;1
1973;9;15;19;22;37;39;47;49;10
1973;9;8;3;11;21;24;39;46;10
1973;9;1;8;9;25;26;34;45;14
1973;8;25;1;4;5;31;35;45;33
1973;8;18;12;35;36;38;39;44;9
1973;8;11;10;16;17;30;39;42;3
1973;8;4;3;18;20;31;43;49;5
1973;7;28;11;16;22;28;41;49;5
1973;7;21;20;21;24;30;31;46;2
1973;7;14;7;13;18;26;31;39;42
1973;7;7;1;4;6;23;24;43;17
1973;6;30;6;12;26;27;37;38;5
1973;6;23;11;13;16;30;35;48;45
1973;6;16;6;9;17;23;28;46;39
1973;6;9;7;9;18;26;32;40;14
1973;6;2;10;15;18;25;36;48;35
1973;5;26;8;22;25;33;43;48;15
1973;5;19;11;14;25;28;30;46;37
1973;5;12;1;8;18;23;30;38;44
1973;5;5;3;21;22;23;31;46;10
1973;4;28;1;12;26;28;31;45;35
1973;4;21;1;3;34;42;47;48;44
1973;4;14;17;19;25;28;37;48;30
1973;4;7;11;22;28;37;40;43;30
1973;3;31;1;25;26;30;39;43;23
1973;3;24;6;10;20;22;34;39;23
1973;3;17;8;9;13;21;26;29;20
1973;3;10;20;21;34;39;42;49;30
1973;3;3;3;14;19;24;27;31;44
1973;2;24;8;20;32;33;43;49;46
1973;2;17;3;4;13;33;43;48;44
1973;2;10;1;5;13;26;37;46;11
1973;2;3;5;16;24;26;35;48;28
1973;1;27;1;6;9;17;20;42;10
1973;1;20;3;6;17;23;33;35;38
1973;1;13;4;7;8;19;29;41;13
1973;1;6;7;13;15;17;44;46;9
1972;12;30;8;12;19;26;30;49;6
1972;12;23;10;23;25;26;29;49;1
1972;12;16;23;31;36;38;40;49;21
1972;12;9;7;15;18;28;31;42;29
1972;12;2;2;11;12;14;25;40;8
1972;11;25;2;21;29;39;42;47;37
1972;11;18;10;27;35;43;45;46;39
1972;11;11;3;6;11;27;36;42;40
1972;11;4;9;17;21;22;32;33;38
1972;10;28;16;18;23;29;38;47;1
1972;10;21;5;18;19;28;45;46;16
1972;10;14;3;4;16;17;30;38;24
1972;10;7;14;19;28;39;43;49;26
1972;9;30;9;13;24;25;31;44;10
1972;9;23;1;4;5;11;24;40;2
1972;9;16;17;25;34;39;42;43;26
1972;9;9;20;23;37;38;45;46;3
1972;9;2;8;27;30;40;46;49;5
1972;8;26;6;23;41;42;46;47;27
1972;8;19;7;10;16;23;25;29;3
1972;8;12;5;20;23;30;41;48;11
1972;8;5;15;26;29;39;47;49;9
1972;7;29;2;3;12;19;38;40;25
1972;7;22;12;21;28;33;41;42;7
1972;7;15;13;15;27;35;40;46;18
1972;7;8;1;3;6;7;18;28;8
1972;7;1;1;3;4;19;24;27;20
1972;6;24;16;28;29;33;37;42;34
1972;6;17;2;14;27;30;34;36;21
1972;6;10;3;7;19;20;29;47;14
1972;6;3;5;9;16;18;27;29;14
1972;5;27;7;10;11;17;37;48;33
1972;5;20;17;23;31;32;33;40;3
1972;5;13;15;18;19;20;42;49;34
1972;5;6;2;15;17;21;43;45;27
1972;4;29;8;13;25;28;34;39;20
1972;4;22;6;26;27;32;41;49;2
1972;4;15;14;17;18;25;42;47;29
1972;4;8;4;8;14;24;37;39;7
1972;4;1;14;19;23;26;29;33;46
1972;3;25;17;22;26;32;34;43;30
1972;3;18;1;9;15;23;24;41;34
1972;3;11;1;14;19;21;23;36;29
1972;3;4;20;23;27;33;36;41;15
1972;2;26;2;9;21;23;40;41;30
1972;2;19;4;11;19;38;41;48;5
1972;2;12;14;21;28;30;31;38;49
1972;2;5;2;9;22;25;33;44;21
1972;1;29;1;11;39;46;48;49;24
1972;1;22;2;21;31;34;35;41;29
1972;1;15;6;21;22;35;38;48;34
1972;1;8;3;6;14;29;34;42;26
1972;1;1;9;12;19;21;26;47;24
1971;12;25;6;7;10;30;40;49;44
1971;12;18;1;2;39;43;47;49;12
1971;12;11;27;32;41;42;45;47;49
1971;12;4;1;4;16;43;46;48;35
1971;11;27;20;26;30;31;35;36;49
1971;11;20;8;24;26;28;29;43;31
1971;11;13;6;31;34;42;44;49;19
1971;11;6;5;20;28;39;43;45;16
1971;10;30;3;16;22;26;42;48;33
1971;10;23;5;8;11;32;45;46;2
1971;10;16;10;13;21;30;31;41;8
1971;10;9;1;3;6;17;34;45;33
1971;10;2;1;7;20;22;32;37;23
1971;9;25;10;11;22;25;34;37;9
1971;9;18;7;16;32;37;48;49;46
1971;9;11;1;2;8;18;24;25;33
1971;9;4;1;10;19;25;31;34;6
1971;8;28;10;13;26;36;44;47;4
1971;8;21;4;12;25;28;33;49;42
1971;8;14;12;17;18;19;28;35;11
1971;8;7;2;14;16;17;36;39;3
1971;7;31;3;12;28;31;37;40;30
1971;7;24;28;33;46;47;48;49;36
1971;7;17;3;5;9;30;38;42;25
1971;7;10;4;21;34;36;37;41;20
1971;7;3;7;9;21;29;41;49;42
1971;6;26;13;16;19;30;45;46;25
1971;6;19;1;15;16;17;27;31;13
1971;6;12;2;5;17;38;41;44;29
1971;6;5;1;4;5;20;39;43;25
1971;5;29;6;22;34;35;48;49;25
1971;5;22;6;11;16;21;43;46;23
1971;5;15;7;9;25;36;44;46;26
1971;5;8;13;16;21;22;35;40;47
1971;5;1;2;12;18;25;28;39;6
1971;4;24;4;12;16;19;20;43;14
1971;4;17;4;22;37;38;46;48;47
1971;4;10;14;21;26;35;36;37;33
1971;4;3;2;14;30;32;44;46;16
1971;3;27;3;13;20;27;36;41;4
1971;3;20;8;17;18;19;31;41;44
1971;3;13;3;4;20;25;33;42;22
1971;3;6;3;15;36;40;45;48;19
1971;2;27;17;25;26;40;42;46;32
1971;2;20;17;24;26;39;43;49;42
1971;2;13;21;32;34;42;45;49;1
1971;2;6;2;8;30;37;40;49;3
1971;1;30;1;3;4;8;12;25;34
1971;1;23;2;6;13;24;27;38;41
1971;1;16;17;19;23;30;31;40;26
1971;1;9;8;16;26;41;45;48;5
1971;1;2;6;19;40;42;44;48;8
1970;12;26;2;7;8;17;20;26;31
1970;12;19;1;6;21;30;31;45;40
1970;12;12;7;10;14;27;34;42;15
1970;12;5;14;16;23;33;34;41;45
1970;11;28;12;14;16;28;42;49;34
1970;11;21;1;3;6;27;40;43;21
1970;11;14;1;2;21;37;40;42;15
1970;11;7;15;24;32;35;36;40;12
1970;10;31;2;11;18;19;21;38;7
1970;10;24;1;8;26;37;40;47;25
1970;10;17;2;7;34;39;43;44;22
1970;10;10;8;17;20;36;37;40;43
1970;10;3;3;20;22;35;47;49;23
1970;9;26;4;15;17;20;46;47;3
1970;9;19;4;27;29;34;41;46;33
1970;9;12;5;15;24;29;40;46;38
1970;9;5;7;10;24;30;45;48;43
1970;8;29;11;13;17;20;26;49;18
1970;8;22;1;17;32;43;44;49;7
1970;8;15;7;9;12;16;17;48;32
1970;8;8;3;16;17;18;27;49;25
1970;8;1;5;14;18;21;36;41;16
1970;7;25;2;16;22;24;37;40;38
1970;7;18;20;22;25;32;44;49;39
1970;7;11;9;30;35;41;44;48;36
1970;7;4;1;11;14;21;45;49;25
1970;6;27;4;10;13;19;29;30;37
1970;6;20;15;21;23;38;44;49;41
1970;6;13;1;2;9;19;27;49;26
1970;6;6;2;18;30;31;46;47;34
1970;5;30;19;24;33;39;44;46;49
1970;5;23;10;14;26;42;46;48;36
1970;5;16;3;5;6;32;38;39;41
1970;5;9;3;5;14;36;39;43;37
1970;5;2;12;14;18;24;44;48;46
1970;4;25;5;11;12;15;25;48;32
1970;4;18;4;7;12;17;35;36;20
1970;4;11;6;8;24;29;32;49;43
1970;4;4;5;17;28;29;38;39;11
1970;3;28;2;11;14;18;34;46;39
1970;3;21;5;21;22;28;38;44;6
1970;3;14;3;6;7;10;25;28;44
1970;3;7;14;23;24;25;36;38;30
1970;2;28;7;16;32;38;46;48;42
1970;2;21;3;6;14;29;31;49;38
1970;2;14;6;12;19;23;33;46;29
1970;2;7;3;19;24;38;41;44;39
1970;1;31;6;11;35;36;38;44;42
1970;1;24;2;5;16;24;45;48;10
1970;1;17;15;17;21;35;44;45;16
1970;1;10;13;21;22;25;40;43;32
1970;1;3;2;17;24;40;42;43;33
1969;12;27;3;9;12;29;35;49;17
1969;12;20;6;8;13;15;48;49;40
1969;12;13;7;10;31;39;44;45;19
1969;12;6;9;22;34;38;41;45;35
1969;11;29;1;6;23;29;32;38;25
1969;11;22;29;36;37;38;39;49;43
1969;11;15;4;12;18;21;38;42;41
1969;11;8;3;10;15;18;21;46;16
1969;11;1;7;10;19;28;32;38;11
1969;10;25;4;7;12;14;19;36;3
1969;10;18;8;14;17;27;36;45;1
1969;10;11;2;4;6;7;20;39;3
1969;10;4;3;11;15;21;29;37;2
1969;9;27;10;33;39;43;46;48;19
1969;9;20;5;9;18;24;25;38;30
1969;9;13;12;22;26;27;40;41;29
1969;9;6;11;12;33;36;39;40;31
1969;8;30;3;4;15;25;28;49;13
1969;8;23;6;10;23;33;36;40;47
1969;8;16;1;14;17;33;38;47;13
1969;8;9;5;8;22;25;31;49;16
1969;8;2;7;14;24;33;43;49;34
1969;7;26;13;21;26;44;48;49;30
1969;7;19;11;14;32;34;44;46;6
1969;7;12;1;10;20;22;26;40;18
1969;7;5;9;21;22;40;43;45;18
1969;6;28;3;11;17;20;41;46;19
1969;6;21;8;20;25;31;40;47;23
1969;6;14;2;15;18;24;36;48;17
1969;6;7;3;12;22;30;45;49;35
1969;5;31;17;26;29;40;43;47;7
1969;5;24;4;11;12;13;32;48;31
1969;5;17;3;10;13;27;46;48;33
1969;5;10;14;21;25;34;48;49;36
1969;5;3;1;18;25;26;46;48;40
1969;4;26;2;23;34;40;45;49;17
1969;4;19;8;9;19;24;34;43;10
1969;4;12;15;16;31;40;43;47;46
1969;4;5;16;25;27;32;35;46;28
1969;3;29;15;17;27;29;30;41;6
1969;3;22;9;11;32;41;45;49;5
1969;3;15;1;4;15;28;30;41;25
1969;3;8;9;21;36;41;42;48;39
1969;3;1;6;21;29;33;43;45;8
1969;2;22;20;26;27;37;40;45;29
1969;2;15;14;15;19;21;33;38;7
1969;2;8;5;22;24;33;38;42;49
1969;2;1;2;9;10;11;24;35;28
1969;1;25;5;9;10;38;40;49;33
1969;1;18;14;15;35;36;37;40;32
1969;1;11;2;15;20;33;39;40;42
1969;1;4;3;12;16;36;38;39;22
1968;12;28;2;16;17;18;26;37;31
1968;12;21;2;3;8;34;35;38;11
1968;12;14;4;5;30;39;40;48;2
1968;12;7;4;10;32;33;36;41;49
1968;11;30;28;31;36;39;44;48;2
1968;11;23;1;8;12;27;30;41;10
1968;11;16;2;17;19;23;28;41;31
1968;11;9;10;14;18;35;40;45;28
1968;11;2;4;8;9;16;22;25;35
1968;10;26;8;10;21;30;40;43;9
1968;10;19;10;12;17;29;39;40;2
1968;10;12;27;28;30;39;44;47;3
1968;10;5;3;13;19;20;24;35;22
1968;9;28;16;21;22;37;42;49;44
1968;9;21;5;11;14;26;28;29;25
1968;9;14;17;21;34;38;45;47;26
1968;9;7;6;8;33;35;36;40;12
1968;8;31;3;10;17;32;39;42;36
1968;8;24;9;12;25;26;28;45;44
1968;8;17;1;14;31;40;42;46;41
1968;8;10;3;14;28;32;40;49;8
1968;8;3;6;16;22;26;28;47;9
1968;7;27;2;9;11;29;32;35;12
1968;7;20;24;26;27;43;45;46;42
1968;7;13;8;11;17;19;31;41;20
1968;7;6;8;21;24;46;48;49;28
1968;6;29;25;28;41;43;46;47;15
1968;6;22;11;18;20;31;39;43;22
1968;6;15;12;20;33;36;41;46;37
1968;6;8;12;16;19;24;25;39;31
1968;6;1;21;34;40;43;47;48;25
1968;5;25;9;21;29;31;37;43;26
1968;5;18;1;18;26;32;39;41;37
1968;5;11;8;14;15;21;27;39;48
1968;5;4;7;9;10;15;32;33;2
1968;4;27;11;12;26;43;45;46;18
1968;4;20;2;13;31;32;38;47;12
1968;4;13;2;15;16;29;42;46;33
1968;4;6;16;32;35;39;47;48;22
1968;3;30;7;17;23;40;46;49;31
1968;3;23;5;11;15;18;28;41;22
1968;3;16;11;13;22;26;29;43;41
1968;3;9;2;21;22;31;40;44;24
1968;3;2;1;7;10;21;23;30;45
1968;2;24;7;12;17;24;30;38;49
1968;2;17;6;25;37;38;39;42;17
1968;2;10;6;11;23;34;44;48;3
1968;2;3;4;8;10;25;36;39;17
1968;1;27;5;8;19;27;28;40;25
1968;1;20;2;14;16;24;30;47;13
1968;1;13;14;18;29;30;39;43;3
1968;1;6;11;14;15;19;34;49;45
1967;12;30;11;14;26;30;41;44;2
1967;12;23;11;12;18;29;38;39;42
1967;12;16;6;8;21;27;30;36;15
1967;12;9;2;12;20;32;33;43;38
1967;12;2;6;13;17;33;41;46;22
1967;11;25;3;9;10;24;31;48;49
1967;11;18;2;9;19;28;38;46;29
1967;11;11;11;22;29;38;41;42;39
1967;11;4;6;9;11;21;39;40;4
1967;10;28;2;9;13;25;47;48;15
1967;10;21;1;15;20;22;23;26;10
1967;10;14;22;24;28;36;44;45;40
1967;10;7;1;14;19;29;32;42;31
1967;9;30;2;20;35;36;37;49;21
1967;9;23;3;19;26;36;43;45;13
1967;9;16;3;9;15;20;21;36;39
1967;9;9;7;15;16;32;35;36;1
1967;9;2;12;22;25;38;43;44;9
1967;8;26;13;21;22;38;40;48;34
1967;8;19;2;5;13;19;22;23;33
1967;8;12;3;8;9;13;34;38;32
1967;8;5;2;14;21;26;41;45;29
1967;7;29;2;3;30;32;40;41;46
1967;7;22;4;9;10;19;30;43;27
1967;7;15;1;7;22;24;32;49;41
1967;7;8;9;12;19;30;33;49;41
1967;7;1;1;13;20;30;34;45;3
1967;6;24;3;8;16;18;31;43;23
1967;6;17;7;23;37;40;43;48;2
1967;6;10;17;21;30;44;45;49;9
1967;6;3;2;3;18;20;37;42;8
1967;5;27;2;32;35;39;46;49;8
1967;5;20;5;18;20;29;34;43;38
1967;5;13;21;26;29;30;39;49;48
1967;5;6;2;8;18;30;41;44;29
1967;4;29;7;19;23;33;38;42;32
1967;4;22;6;12;16;18;29;49;38
1967;4;15;11;12;22;34;44;48;26
1967;4;8;1;2;18;26;43;45;22
1967;4;1;14;21;24;31;34;48;25
1967;3;25;7;20;27;29;42;48;12
1967;3;18;4;7;21;22;23;44;12
1967;3;11;5;9;19;36;39;42;46
1967;3;4;19;23;27;45;47;49;14
1967;2;25;3;16;22;27;32;42;7
1967;2;18;3;7;12;33;44;49;32
1967;2;11;3;22;25;29;45;47;18
1967;2;4;7;8;11;26;34;42;22
1967;1;28;6;7;18;21;35;39;29
1967;1;21;4;10;17;31;36;44;40
1967;1;14;2;5;6;7;22;47;43
1967;1;7;4;12;18;21;31;32;8
1966;12;31;2;20;33;40;41;43;10
1966;12;24;10;15;16;19;21;32;41
1966;12;17;18;21;38;39;40;41;26
1966;12;10;5;8;29;34;45;49;36
1966;12;3;5;10;11;12;17;41;32
1966;11;26;9;17;30;33;42;43;21
1966;11;19;8;18;22;27;29;45;17
1966;11;12;1;13;16;27;33;49;45
1966;11;5;11;18;25;42;43;46;26
1966;10;29;29;35;37;39;42;44;6
1966;10;22;1;6;13;17;42;44;48
1966;10;15;4;20;28;35;40;44;14
1966;10;8;13;28;31;33;34;35;30
1966;10;1;10;14;16;21;23;45;26
1966;9;24;1;14;16;26;35;44;20
1966;9;17;14;21;24;28;38;48;36
1966;9;10;16;21;27;28;34;49;45
1966;9;3;6;12;21;33;42;43;4
1966;8;27;5;12;18;25;40;48;16
1966;8;20;5;10;30;38;45;47;20
1966;8;13;3;23;24;27;34;40;26
1966;8;6;1;7;23;38;40;49;25
1966;7;30;4;10;12;32;37;41;24
1966;7;23;5;10;12;26;33;47;21
1966;7;16;11;22;39;41;43;49;3
1966;7;9;15;21;28;36;37;42;23
1966;7;2;19;28;33;36;38;46;21
1966;6;25;17;18;21;24;33;34;5
1966;6;18;4;5;20;27;33;45;17
1966;6;11;2;3;6;12;19;22;16
1966;6;4;4;8;23;31;45;48;39
1966;5;28;9;31;36;37;40;45;1
1966;5;21;5;17;30;35;45;49;41
1966;5;14;5;9;20;22;36;49;27
1966;5;7;1;4;8;19;31;39;21
1966;4;30;8;21;34;35;39;43;36
1966;4;23;19;26;36;40;41;42;47
1966;4;16;6;15;20;26;28;30;47
1966;4;9;15;25;26;28;39;41;21
1966;4;2;2;6;21;29;37;39;20
1966;3;26;5;22;27;30;40;44;18
1966;3;19;8;14;19;38;41;43;27
1966;3;12;28;29;30;34;44;46;9
1966;3;5;7;10;16;24;29;44;3
1966;2;26;9;24;29;30;34;45;41
1966;2;19;3;7;18;39;44;47;4
1966;2;12;19;33;34;41;42;46;47
1966;2;5;1;2;8;19;26;39;9
1966;1;29;5;8;29;32;39;47;7
1966;1;22;5;25;30;36;38;49;23
1966;1;15;8;19;28;36;39;40;42
1966;1;8;5;9;10;20;37;46;44
1966;1;1;6;20;24;30;39;47;2
1965;12;25;5;21;25;35;36;48;7
1965;12;18;11;20;23;29;33;48;47
1965;12;11;10;15;32;41;42;48;49
1965;12;4;1;12;13;14;33;48;22
1965;11;27;8;21;24;27;42;44;35
1965;11;20;6;17;20;36;45;48;30
1965;11;13;6;14;35;43;44;46;27
1965;11;6;2;5;18;23;40;47;15
1965;10;30;6;9;18;26;46;48;33
1965;10;23;2;15;24;32;39;44;30
1965;10;16;6;9;22;31;35;36;15
1965;10;9;12;15;22;24;32;34;45
1965;10;2;2;11;17;33;34;38;41
1965;9;25;4;8;15;17;44;48;1
1965;9;18;8;31;37;38;42;43;16
1965;9;11;13;19;21;25;31;37;8
1965;9;4;13;21;35;36;45;46;1
1965;8;29;2;16;17;38;39;44;35
1965;8;22;3;4;6;12;21;43;42
1965;8;15;3;5;12;25;32;48;35
1965;8;8;19;22;31;32;44;48;4
1965;8;1;8;13;17;31;41;44;34
1965;7;25;4;19;20;27;32;40;23
1965;7;18;7;9;15;25;38;46;11
1965;7;11;9;10;17;33;46;47;25
1965;7;4;8;12;17;19;21;25;10
1965;6;27;3;24;37;38;47;49;41
1965;6;20;3;16;20;21;29;32;23
1965;6;13;6;12;15;23;27;47;29
1965;6;7;1;5;15;29;33;38;24
1965;5;30;4;9;11;24;29;31;28
1965;5;23;2;23;27;31;39;45;25
1965;5;16;11;12;21;37;41;47;30
1965;5;9;4;29;31;36;37;49;48
1965;5;2;10;23;31;34;45;49;22
1965;4;25;1;14;22;27;30;42;9
1965;4;19;1;2;3;5;47;48;37
1965;4;11;2;4;16;23;26;30;11
1965;4;4;6;15;27;28;34;46;25
1965;3;28;9;13;16;34;36;37;45
1965;3;21;9;29;33;39;43;45;8
1965;3;14;3;4;19;34;43;49;36
1965;3;7;14;18;27;33;38;42;2
1965;2;28;8;15;18;27;30;35;39
1965;2;21;6;9;28;36;46;49;11
1965;2;14;3;13;33;37;42;47;19
1965;2;7;5;8;13;23;29;49;16
1965;1;31;10;26;29;32;34;42;22
1965;1;24;13;18;24;31;38;46;4
1965;1;17;7;9;17;18;27;47;11
1965;1;10;4;8;10;12;15;35;22
1965;1;3;7;13;23;25;33;43;45
1964;12;27;15;16;21;35;37;47;7
1964;12;20;15;20;29;30;39;46;48
1964;12;13;10;17;28;30;36;49;7
1964;12;6;2;4;8;23;33;45;41
1964;11;29;5;11;17;31;32;40;22
1964;11;22;5;9;22;33;39;46;12
1964;11;15;3;9;23;24;33;38;37
1964;11;8;2;18;21;26;32;41;6
1964;11;1;1;14;22;30;36;40;25
1964;10;25;14;16;18;19;29;39;47
1964;10;18;1;6;17;33;34;44;47
1964;10;11;2;23;34;38;42;46;32
1964;10;4;8;20;25;35;46;47;38
1964;9;27;9;22;26;29;41;42;46
1964;9;20;18;21;32;39;42;43;22
1964;9;13;1;4;6;20;24;27;32
1964;9;6;34;36;38;41;43;45;4
1964;8;30;4;17;31;35;36;40;21
1964;8;23;12;16;20;32;37;45;7
1964;8;16;6;14;23;36;45;46;18
1964;8;9;9;16;34;36;38;41;17
1964;8;2;16;34;36;40;45;47;22
1964;7;26;31;34;37;41;44;48;1
1964;7;19;3;12;24;37;38;46;9
1964;7;12;1;18;35;36;47;49;26
1964;7;5;10;12;13;22;23;49;11
1964;6;28;5;10;11;22;27;37;31
1964;6;21;14;27;33;37;39;48;35
1964;6;14;1;22;23;29;39;49;38
1964;6;7;4;5;9;32;37;45;39
1964;5;31;1;21;22;38;45;49;47
1964;5;24;6;11;13;31;34;43;25
1964;5;18;5;9;33;35;42;48;23
1964;5;10;11;12;19;32;34;48;2
1964;5;3;4;5;9;43;47;49;8
1964;4;26;19;28;38;39;40;46;23
1964;4;19;10;21;23;37;39;41;38
1964;4;12;13;15;25;32;42;48;23
1964;4;5;1;23;24;28;30;42;5
1964;3;30;18;22;25;36;41;47;23
1964;3;22;2;9;10;13;24;39;29
1964;3;15;10;16;17;25;31;43;11
1964;3;8;1;16;26;32;35;41;13
1964;3;1;3;15;23;35;37;44;13
1964;2;23;2;16;21;26;32;47;23
1964;2;16;7;21;22;28;39;47;13
1964;2;9;7;10;18;25;29;32;22
1964;2;2;2;3;11;21;26;46;8
1964;1;26;7;14;17;30;36;43;42
1964;1;19;6;28;32;34;47;48;13
1964;1;12;1;8;21;28;38;42;10
1964;1;5;16;34;38;40;42;43;36
1963;12;29;5;6;9;16;29;36;28
1963;12;22;2;12;16;21;29;37;30
1963;12;15;1;7;9;19;31;36;29
1963;12;8;7;20;22;24;33;37;26
1963;12;1;14;15;27;32;37;45;17
1963;11;24;7;10;17;30;36;40;15
1963;11;17;13;24;28;31;32;40;22
1963;11;10;4;14;18;25;31;38;23
1963;11;3;5;17;23;33;34;38;31
1963;10;27;3;10;11;21;26;43;19
1963;10;20;3;4;12;26;30;32;1
1963;10;13;18;19;32;34;35;43;38
1963;10;6;1;7;11;28;39;40;17
1963;9;29;2;3;11;29;37;46;24
1963;9;22;11;14;17;23;29;45;24
1963;9;15;14;19;21;28;44;46;47
1963;9;8;23;26;30;34;44;48;43
1963;9;1;7;26;30;34;38;40;28
1963;8;25;4;8;22;24;26;38;35
1963;8;18;6;9;11;36;37;45;42
1963;8;11;2;8;19;20;23;37;18
1963;8;4;17;23;30;31;38;48;1
1963;7;28;4;8;28;30;40;44;10
1963;7;21;7;12;19;24;31;32;42
1963;7;14;1;23;24;30;37;38;32
1963;7;7;6;12;22;31;48;49;38
1963;6;30;3;17;19;29;40;46;22
1963;6;23;7;24;35;36;43;47;28
1963;6;16;5;19;22;23;35;38;24
1963;6;9;11;15;27;30;31;39;3
1963;6;3;6;12;20;38;44;49;23
1963;5;26;28;31;34;37;42;46;38
1963;5;19;4;5;10;11;21;34;48
1963;5;12;3;6;20;27;30;35;28
1963;5;5;7;11;17;19;26;36;13
1963;4;28;28;34;36;43;46;48;19
1963;4;21;2;20;27;31;37;49;28
1963;4;15;5;18;25;32;40;45;16
1963;4;7;1;2;6;23;38;44;10
1963;3;31;1;10;18;25;27;29;44
1963;3;24;10;18;25;45;48;49;23
1963;3;17;11;12;21;39;41;44;23
1963;3;10;8;19;26;27;41;47;9
1963;3;3;9;11;22;26;35;39;46
1963;2;24;11;13;15;17;41;45;2
1963;2;17;9;35;42;43;44;46;23
1963;2;10;10;11;13;25;26;30;6
1963;2;3;15;16;18;27;31;36;46
1963;1;27;11;14;30;37;46;48;32
1963;1;20;4;13;19;33;43;46;27
